DOLLAREL,DOLLARNG,DOLLARFO,DOLLARLP,SCALEB,SCALEG,SCALEE,PAYHELP,ENERGYASST,COLDMA,HOTMA
1475.51,1426.96,0.0,0.0,3,0,0,-2,0,0,0
1936.85,725.07,0.0,0.0,0,0,0,-2,0,0,0
2103.44,0.0,0.0,0.0,0,0,0,-2,0,0,0
2542.92,1110.92,0.0,0.0,0,0,0,-2,0,0,0
966.82,414.33,0.0,0.0,0,0,0,-2,0,0,0
1799.96,689.27,0.0,0.0,0,0,0,-2,0,0,0
1333.56,0.0,0.0,0.0,3,0,2,0,0,0,0
2154.39,0.0,0.0,0.0,0,0,0,-2,0,0,0
394.04,344.76,0.0,0.0,3,0,0,-2,0,0,0
1155.49,343.11,0.0,0.0,0,0,0,-2,0,0,0
2694.13,106.96,0.0,0.0,0,0,0,-2,0,0,0
1295.46,0.0,0.0,0.0,0,0,0,-2,0,0,0
1482.37,360.7,0.0,0.0,3,0,3,0,0,0,0
1037.18,577.54,0.0,0.0,0,0,0,-2,0,0,0
310.98,70.97,0.0,0.0,0,0,2,0,0,0,0
1757.51,527.92,0.0,0.0,0,0,0,-2,0,0,0
1057.64,0.0,0.0,1406.22,0,0,0,-2,0,0,0
485.1,0.0,883.08,373.59,0,0,0,-2,0,0,0
956.67,454.55,0.0,0.0,0,0,0,-2,0,0,0
1550.73,0.0,0.0,1367.7,0,0,0,-2,0,0,0
2529.99,0.0,0.0,0.0,0,0,0,-2,0,0,0
809.42,0.0,0.0,0.0,0,0,0,-2,0,0,0
2230.69,0.0,0.0,0.0,1,1,1,1,0,0,0
1810.96,984.93,0.0,0.0,3,0,0,-2,0,0,0
1135.27,0.0,0.0,0.0,0,0,0,-2,0,0,0
1143.43,0.0,0.0,0.0,2,0,3,0,0,0,0
1595.75,44.64,0.0,0.0,2,0,0,-2,1,0,0
753.45,730.25,0.0,0.0,0,0,0,-2,0,0,0
286.42,0.0,0.0,0.0,0,3,0,-2,1,0,0
2373.19,0.0,1454.61,0.0,0,0,0,-2,0,0,0
3238.65,29.1,0.0,1667.7,1,0,0,-2,1,0,0
609.68,165.47,0.0,0.0,0,0,0,-2,0,0,0
2644.22,0.0,0.0,0.0,1,0,1,0,0,0,0
653.02,494.15,0.0,0.0,0,0,0,-2,0,0,0
835.31,526.85,0.0,0.0,0,0,0,-2,0,0,0
1164.49,0.0,0.0,0.0,2,0,0,-2,0,0,0
1342.53,783.48,0.0,0.0,1,3,0,-2,0,0,0
1102.84,0.0,0.0,0.0,0,0,0,-2,0,0,0
823.97,601.81,0.0,0.0,0,0,0,-2,0,0,0
1237.72,0.0,0.0,0.0,0,0,0,-2,0,0,0
1220.79,1057.18,0.0,0.0,0,0,0,-2,0,0,0
1409.81,0.0,0.0,0.0,0,0,0,-2,0,0,0
1506.37,0.0,0.0,0.0,0,0,0,-2,0,0,0
899.38,0.0,0.0,0.0,0,0,0,-2,0,0,0
2010.62,0.0,0.0,0.0,0,0,0,-2,0,0,0
1431.04,611.34,0.0,0.0,0,0,0,-2,0,0,0
2206.61,0.0,0.0,4.22,0,0,0,-2,0,0,0
451.23,582.72,0.0,0.0,0,0,0,-2,0,0,0
1319.39,318.16,0.0,0.0,0,0,0,-2,0,0,0
1450.28,453.43,0.0,0.0,0,0,0,-2,0,0,0
2265.34,0.0,0.0,61.17,0,0,0,-2,0,0,0
1001.36,325.44,0.0,0.0,0,0,0,-2,0,0,0
2248.35,0.0,0.0,0.0,0,0,0,-2,0,0,0
1029.7,0.0,0.0,0.0,0,0,0,-2,0,0,0
2862.63,0.0,0.0,0.0,0,0,0,-2,0,0,0
2206.91,0.0,544.63,0.0,0,0,0,-2,0,0,0
2133.73,0.0,0.0,0.0,0,0,0,-2,0,0,0
810.63,426.31,0.0,0.0,0,0,0,-2,0,0,0
3211.7,432.3,0.0,0.0,0,0,0,-2,0,0,0
1161.19,0.0,0.0,0.0,0,0,0,-2,0,0,0
549.51,996.72,0.0,0.0,0,0,0,-2,0,0,0
1598.53,0.0,0.0,0.0,0,0,0,-2,0,0,0
1510.67,0.0,0.0,476.96,3,0,0,-2,0,0,0
460.29,342.49,0.0,0.0,0,0,0,-2,0,0,0
1801.86,0.0,0.0,1046.85,0,0,0,-2,0,0,0
1534.73,614.19,0.0,0.0,0,0,0,-2,0,0,0
3491.05,0.0,0.0,337.72,0,0,0,-2,0,0,0
2054.72,194.37,0.0,0.0,0,0,0,-2,0,0,0
1168.41,247.8,0.0,0.0,1,0,0,-2,0,0,0
632.12,172.82,0.0,0.0,0,0,0,-2,0,0,0
1843.57,0.0,0.0,0.0,0,0,0,-2,0,0,0
516.88,225.71,0.0,0.0,0,0,0,-2,0,0,0
655.11,0.0,0.0,0.0,0,0,0,-2,0,0,0
908.96,546.9,0.0,0.0,0,0,0,-2,0,0,0
1553.62,2208.87,0.0,0.0,0,0,0,-2,0,0,0
609.28,445.75,0.0,0.0,0,0,0,-2,0,0,0
2493.09,599.11,0.0,0.0,0,0,0,-2,0,0,0
678.82,532.98,0.0,0.0,0,0,0,-2,0,0,0
1404.97,603.23,0.0,0.0,0,0,0,-2,0,0,0
1706.13,786.94,0.0,0.0,0,0,0,-2,0,0,0
2673.29,0.0,0.0,0.0,0,0,0,-2,0,0,0
592.81,479.51,0.0,0.0,0,0,0,-2,0,0,0
2442.21,0.0,0.0,799.09,0,0,0,-2,0,0,0
1590.18,494.65,0.0,0.0,0,0,0,-2,0,0,0
310.76,247.67,0.0,0.0,0,0,0,-2,0,0,0
1134.4,670.03,0.0,0.0,0,0,0,-2,0,0,0
1182.65,0.0,0.0,0.0,2,1,0,-2,0,0,0
1442.78,1131.3,0.0,0.0,0,0,0,-2,0,0,0
1971.5,276.15,0.0,0.0,0,0,0,-2,0,0,0
1159.43,1650.86,0.0,0.0,0,0,0,-2,0,0,0
1258.34,504.83,0.0,0.0,2,3,2,0,0,0,0
1092.24,0.0,1232.31,0.0,0,0,0,-2,0,0,0
1055.17,0.0,4352.95,0.0,0,0,0,-2,0,0,0
265.72,377.31,0.0,0.0,0,0,0,-2,0,0,0
2703.7,0.0,2538.58,0.0,0,0,0,-2,0,0,0
1949.48,0.0,0.0,4.43,0,0,0,-2,1,0,0
2096.24,0.0,0.0,0.0,2,0,3,0,0,0,0
2142.58,0.0,0.0,944.63,0,0,0,-2,0,0,0
1066.14,0.0,831.07,0.0,0,0,0,-2,0,0,0
1422.48,9.46,0.0,0.0,0,0,0,-2,0,0,0
788.12,1386.45,0.0,0.0,0,0,0,-2,0,0,0
1254.9,0.0,0.0,0.0,3,3,3,1,0,0,0
578.35,326.16,1034.71,0.0,0,0,0,-2,0,0,0
663.18,317.79,0.0,0.0,0,0,3,0,0,0,0
619.93,0.0,0.0,0.0,0,0,3,0,0,0,0
1420.46,541.42,0.0,0.0,0,0,0,-2,0,0,0
1565.83,698.82,0.0,0.0,0,0,0,-2,0,0,0
1886.8,663.69,0.0,0.0,0,0,0,-2,0,0,0
1944.81,0.0,0.0,0.0,0,0,0,-2,0,0,0
1819.68,796.22,0.0,0.0,0,0,0,-2,0,0,0
1356.27,298.67,0.0,0.0,3,0,3,0,0,0,0
2319.31,0.0,0.0,900.7,0,0,0,-2,0,0,0
2039.38,8.65,0.0,0.0,0,0,0,-2,0,0,0
410.91,430.29,0.0,0.0,0,0,0,-2,0,0,0
1987.36,1498.9,0.0,0.0,0,0,0,-2,0,0,0
1641.86,0.0,0.0,0.0,0,0,0,-2,0,0,0
1218.64,0.0,0.0,231.86,0,0,0,-2,0,0,0
2191.93,679.45,0.0,0.0,0,0,0,-2,0,0,0
1049.68,0.0,0.0,0.0,0,0,0,-2,0,0,0
1097.54,426.03,0.0,0.0,0,0,0,-2,0,0,0
846.88,7.26,0.0,0.0,1,2,1,1,0,0,0
1703.32,609.96,0.0,0.0,1,2,1,1,0,0,0
1765.29,351.35,0.0,0.0,0,0,0,-2,0,0,0
603.41,362.67,0.0,0.0,0,0,0,-2,0,0,0
1752.45,719.49,0.0,0.0,0,0,0,-2,0,0,0
437.54,1044.58,0.0,0.0,0,0,0,-2,0,0,0
2717.57,0.0,0.0,0.0,2,0,0,-2,0,0,0
1705.0,442.74,0.0,0.0,0,0,0,-2,0,0,0
1531.96,1502.93,0.0,0.0,0,0,0,-2,0,0,0
2950.12,0.0,0.0,0.0,0,0,0,-2,0,0,0
745.72,0.0,0.0,0.0,0,0,0,-2,0,0,0
1249.23,0.0,2262.13,635.81,0,0,0,-2,0,0,0
769.45,631.94,0.0,0.0,0,0,0,-2,1,0,0
1400.05,613.5,0.0,0.0,0,0,0,-2,0,0,0
953.45,112.83,0.0,0.0,3,2,0,-2,0,0,0
1355.4,624.0,0.0,0.0,0,0,0,-2,0,0,0
601.49,166.02,0.0,0.0,2,0,2,1,0,0,0
2094.09,0.0,0.0,0.0,0,0,0,-2,0,0,0
2151.99,793.2,0.0,0.0,2,2,1,0,0,0,0
2183.25,0.0,0.0,0.0,0,0,0,-2,0,0,0
880.19,860.14,0.0,0.0,0,0,0,-2,0,0,0
1075.48,0.0,0.0,1374.08,0,0,0,-2,0,0,0
1933.77,931.83,0.0,0.0,0,0,0,-2,0,0,0
635.82,0.0,0.0,0.0,0,0,0,-2,0,0,0
2377.03,0.0,0.0,0.0,0,0,0,-2,0,0,0
1568.5,0.0,935.31,0.0,2,0,0,-2,0,0,0
500.52,14.3,0.0,0.0,1,0,0,-2,0,0,0
944.85,1092.57,0.0,0.0,0,0,0,-2,0,0,0
2133.85,1661.44,0.0,0.0,0,0,0,-2,0,0,0
915.38,0.0,0.0,0.0,2,0,3,0,0,0,0
1531.35,0.0,828.79,0.0,0,0,0,-2,0,0,0
911.39,1188.95,0.0,0.0,0,0,0,-2,0,0,0
1445.09,859.94,0.0,0.0,0,0,0,-2,0,0,0
263.88,2966.02,0.0,0.0,2,0,0,-2,0,0,0
1341.22,0.0,0.0,0.0,0,0,0,-2,0,0,0
1068.69,0.0,0.0,0.0,0,0,0,-2,0,0,0
676.13,786.67,0.0,0.0,0,0,0,-2,0,0,0
2756.55,0.0,0.0,0.0,3,0,0,-2,1,0,0
1143.97,836.34,0.0,0.0,0,0,0,-2,1,0,0
364.44,239.06,0.0,0.0,0,0,0,-2,0,0,0
1812.2,663.26,0.0,0.0,3,0,2,1,1,0,0
943.3,371.18,0.0,0.0,0,0,0,-2,0,0,0
1058.51,479.54,0.0,0.0,0,0,0,-2,0,0,0
587.98,492.81,0.0,0.0,0,0,0,-2,0,0,0
1389.25,803.65,0.0,0.0,0,0,0,-2,0,0,0
715.33,633.4,0.0,0.0,0,0,0,-2,0,0,0
504.82,785.13,0.0,0.0,0,0,0,-2,0,0,0
547.72,0.0,0.0,0.0,0,0,0,-2,0,0,0
1312.25,780.94,0.0,0.0,0,0,0,-2,0,0,0
2170.36,0.0,0.0,0.0,0,0,0,-2,0,0,0
2655.02,938.11,1266.32,0.0,0,0,0,-2,0,0,0
1405.48,0.0,0.0,125.61,3,3,0,-2,0,0,0
1151.22,0.0,0.0,2183.69,0,0,0,-2,0,0,0
2751.67,0.0,0.0,0.0,0,0,0,-2,0,0,0
2319.12,810.69,0.0,0.0,0,0,0,-2,0,0,0
463.13,357.17,0.0,0.0,0,0,0,-2,0,0,0
1474.07,348.75,0.0,0.0,1,0,0,-2,0,0,0
649.43,351.39,0.0,0.0,0,0,0,-2,0,0,0
1062.6,687.22,0.0,0.0,0,0,0,-2,0,0,0
758.13,0.0,0.0,0.0,1,0,2,1,0,0,0
2394.99,0.0,0.0,229.22,0,0,0,-2,0,0,0
847.35,569.7,0.0,0.0,0,0,0,-2,0,0,0
1082.53,0.0,0.0,0.0,0,0,0,-2,0,0,0
2425.6,0.0,0.0,0.0,3,1,0,-2,0,0,0
1800.63,642.06,0.0,0.0,0,0,0,-2,0,0,0
623.39,0.0,0.0,0.0,0,0,0,-2,0,0,0
1228.27,0.0,0.0,0.0,0,0,0,-2,0,0,0
702.73,0.0,0.0,0.0,0,0,0,-2,0,0,0
1442.2,925.61,0.0,0.0,1,3,2,0,0,0,0
1370.71,0.0,0.0,0.0,3,0,0,-2,1,0,0
953.34,705.47,0.0,0.0,0,0,0,-2,0,0,0
710.89,410.79,0.0,0.0,0,0,0,-2,0,0,0
1687.66,526.16,0.0,0.0,0,0,0,-2,0,0,0
651.1,223.94,570.9,0.0,3,0,0,-2,0,0,0
306.14,0.0,0.0,0.0,0,0,0,-2,0,0,0
2171.07,155.56,0.0,0.0,0,0,0,-2,0,0,0
1092.93,0.0,0.0,0.0,3,0,0,-2,0,0,0
622.93,165.08,0.0,0.0,0,0,0,-2,0,0,0
1965.4,810.51,0.0,0.0,0,0,0,-2,0,0,0
832.0,719.11,0.0,0.0,0,0,0,-2,0,0,0
1391.93,0.0,0.0,0.0,0,0,0,-2,0,0,0
3586.64,1022.2,0.0,0.0,0,0,0,-2,0,0,0
1588.23,2078.54,0.0,0.0,0,0,0,-2,0,0,0
887.94,0.0,0.0,0.0,0,0,0,-2,0,0,0
1866.4,0.0,0.0,0.0,0,0,0,-2,0,0,0
837.53,1115.36,0.0,0.0,0,0,0,-2,0,0,0
1807.04,0.0,0.0,19.37,0,0,0,-2,0,0,0
1592.83,0.0,0.0,167.64,3,0,0,-2,0,0,0
961.61,516.02,0.0,0.0,0,0,0,-2,0,0,0
555.82,446.43,0.0,0.0,0,0,0,-2,0,0,0
309.58,764.27,0.0,0.0,0,0,0,-2,0,0,0
668.7,324.69,0.0,0.0,0,2,0,-2,0,0,0
411.98,21.63,0.0,0.0,0,0,0,-2,0,0,0
7146.29,0.0,5163.04,839.65,0,0,0,-2,0,0,0
516.64,306.1,2453.52,0.0,0,0,0,-2,0,0,0
1054.39,0.0,0.0,0.0,0,0,0,-2,0,0,0
826.63,430.2,0.0,0.0,0,0,0,-2,0,0,0
941.15,422.23,0.0,0.0,0,0,0,-2,0,0,0
2630.15,0.0,0.0,0.0,0,0,0,-2,0,0,0
782.98,0.0,0.0,0.0,0,0,0,-2,1,0,0
1124.48,0.0,0.0,0.0,0,0,0,-2,0,0,0
734.21,0.0,0.0,0.0,3,0,0,-2,0,0,0
2633.97,0.0,0.0,1.53,0,0,0,-2,0,0,0
2235.03,0.0,0.0,0.0,0,0,0,-2,0,0,0
2698.69,0.0,0.0,2687.35,0,0,0,-2,0,0,0
718.67,0.0,0.0,0.0,0,0,0,-2,0,0,0
1728.96,322.69,0.0,0.0,0,0,0,-2,0,0,0
2017.93,0.0,0.0,1848.4,0,0,0,-2,0,0,0
253.9,4819.79,0.0,0.0,0,0,0,-2,0,0,0
1161.78,0.0,0.0,0.0,0,0,0,-2,0,0,0
956.36,0.0,0.0,1334.65,0,0,0,-2,0,0,0
2471.16,0.0,0.0,0.0,0,0,0,-2,0,0,0
556.63,390.1,0.0,0.0,0,0,0,-2,0,0,0
728.05,58.71,0.0,0.0,0,0,0,-2,0,0,0
500.23,410.75,0.0,0.0,0,0,0,-2,0,0,0
532.86,338.71,0.0,0.0,1,1,0,-2,0,1,1
1603.61,701.78,0.0,0.0,0,0,0,-2,0,0,0
821.62,565.93,0.0,0.0,0,0,0,-2,0,0,0
1418.1,0.0,0.0,1741.91,2,0,0,-2,0,0,0
1995.38,0.0,0.0,0.0,0,0,0,-2,0,0,0
5397.21,0.0,1398.23,672.1,0,0,0,-2,0,0,0
887.25,0.0,0.0,460.73,0,0,0,-2,0,0,0
693.65,0.0,1503.29,0.0,0,0,0,-2,0,0,0
1321.4,608.61,0.0,0.0,0,0,0,-2,0,0,0
1911.5,0.0,0.0,0.0,0,0,0,-2,0,0,0
1849.32,0.0,0.0,4.17,0,0,0,-2,0,0,0
977.29,0.0,0.0,0.0,0,0,0,-2,0,0,0
1502.21,0.0,0.0,111.93,0,0,0,-2,0,0,0
1296.63,0.0,0.0,0.0,0,0,0,-2,0,0,0
1256.73,621.22,0.0,0.0,2,0,0,-2,0,0,0
541.46,0.0,0.0,0.0,3,2,0,-2,1,0,0
1400.14,191.78,0.0,0.0,0,0,0,-2,0,0,0
2354.92,983.54,0.0,0.0,0,0,0,-2,0,0,0
1566.68,0.0,0.0,235.77,0,2,0,-2,0,0,0
1344.88,0.0,0.0,0.0,0,0,0,-2,0,0,0
2628.38,739.63,0.0,0.0,1,2,0,-2,0,0,0
500.78,984.96,0.0,0.0,3,0,0,-2,0,0,0
1799.92,0.0,0.0,0.0,0,0,0,-2,0,0,0
1004.64,0.0,0.0,0.0,2,0,1,0,0,0,0
652.38,523.5,0.0,0.0,0,0,0,-2,0,0,0
2906.45,891.46,0.0,0.0,0,0,0,-2,0,0,0
1291.07,0.0,0.0,0.0,0,0,0,-2,0,0,0
767.18,0.0,0.0,0.0,0,0,0,-2,0,0,0
1147.63,1101.5,0.0,0.0,0,0,0,-2,0,0,0
2725.89,1181.32,0.0,0.0,0,0,0,-2,0,0,0
1106.39,606.36,0.0,0.0,0,0,0,-2,0,0,0
2957.51,0.0,2051.45,30.19,0,0,0,-2,0,0,0
15680.18,1803.21,0.0,0.0,0,0,0,-2,0,0,0
3592.1,0.0,1832.89,0.0,0,0,0,-2,0,0,0
2792.69,0.0,0.0,9.43,1,0,0,-2,0,0,0
1082.37,1121.49,0.0,0.0,0,0,0,-2,0,0,0
1540.7,0.0,0.0,0.0,0,0,0,-2,0,0,0
777.21,570.21,0.0,0.0,0,0,0,-2,0,0,0
659.51,0.0,0.0,0.0,0,0,0,-2,0,0,0
2321.79,0.0,0.0,2312.51,0,0,0,-2,0,0,0
1712.79,0.0,0.0,0.0,0,0,0,-2,0,0,0
1435.39,0.0,952.7,489.06,0,0,0,-2,0,0,0
822.75,0.0,0.0,326.13,0,0,0,-2,0,0,0
844.23,0.0,0.0,0.0,3,3,0,-2,0,0,0
1195.76,273.05,0.0,0.0,0,0,0,-2,0,0,0
1619.59,0.0,0.0,0.0,2,0,0,-2,0,0,0
1251.84,617.61,0.0,0.0,0,0,0,-2,0,0,0
2264.56,0.0,0.0,3.48,0,0,0,-2,0,0,0
2178.53,0.0,0.0,0.0,0,0,0,-2,0,0,0
1737.72,568.63,0.0,0.0,2,0,0,-2,0,0,0
1295.45,625.35,0.0,0.0,0,0,0,-2,0,0,0
1188.04,0.0,0.0,0.0,0,0,0,-2,0,0,0
616.91,601.15,0.0,0.0,0,0,0,-2,0,0,0
251.53,146.5,0.0,0.0,0,0,0,-2,0,0,0
2293.16,0.0,1537.16,0.0,0,0,2,0,0,0,0
1525.52,791.65,0.0,0.0,0,0,0,-2,0,0,0
1962.41,0.0,0.0,0.0,0,0,0,-2,0,0,0
1201.98,359.14,0.0,0.0,2,0,2,0,0,0,0
1643.4,0.0,0.0,0.0,1,0,0,-2,0,0,0
1737.46,12.84,1018.28,617.11,0,0,0,-2,0,0,0
434.34,1042.54,0.0,0.0,0,0,0,-2,0,0,0
1158.1,774.68,0.0,0.0,0,0,0,-2,0,0,0
320.29,337.02,0.0,0.0,0,0,0,-2,0,0,0
621.5,582.78,0.0,0.0,0,0,0,-2,0,0,0
1865.99,555.63,0.0,0.0,0,0,0,-2,0,0,0
1325.94,500.48,0.0,0.0,0,0,0,-2,0,0,0
1419.97,0.0,0.0,0.0,2,0,0,-2,0,0,0
1476.01,0.0,0.0,0.0,0,0,0,-2,0,0,0
2578.82,0.0,0.0,0.0,0,0,0,-2,0,0,0
5055.44,0.0,0.0,0.0,0,0,0,-2,0,0,0
687.85,0.0,0.0,867.77,0,0,0,-2,0,0,0
1212.66,286.37,682.43,0.0,0,0,0,-2,1,0,0
1186.22,0.0,1960.21,0.0,0,0,0,-2,0,0,0
968.19,1252.62,0.0,0.0,0,0,0,-2,0,0,0
675.4,1284.47,0.0,0.0,0,0,3,0,0,0,0
1094.32,554.03,0.0,0.0,0,0,0,-2,0,0,0
874.32,546.62,0.0,0.0,2,3,2,0,0,0,0
2959.9,0.0,0.0,0.0,1,1,1,0,0,1,0
1270.94,0.0,780.97,56.02,0,0,0,-2,0,0,0
2518.28,0.0,0.0,1255.79,3,3,3,0,0,0,0
3989.43,0.0,0.0,45.39,0,0,0,-2,0,0,0
1695.63,708.59,0.0,0.0,0,0,0,-2,0,0,0
3177.66,1633.19,0.0,0.0,0,0,0,-2,0,0,0
1707.88,0.0,0.0,0.0,2,0,0,-2,0,0,0
322.15,1148.84,0.0,0.0,1,0,0,-2,0,0,0
1953.87,495.43,0.0,0.0,0,0,0,-2,0,0,0
2815.88,1232.49,0.0,0.0,0,0,0,-2,0,0,0
2315.8,0.0,0.0,0.0,0,0,0,-2,0,0,0
3777.98,0.0,0.0,435.83,0,0,0,-2,0,0,0
1794.41,713.08,0.0,0.0,0,0,0,-2,0,0,0
2180.72,0.0,0.0,399.4,1,0,2,0,0,0,0
666.4,192.06,0.0,0.0,1,0,0,-2,0,0,0
2539.61,573.32,0.0,0.0,0,0,0,-2,0,0,0
792.15,724.3,0.0,0.0,0,0,0,-2,0,0,0
1173.35,1100.68,0.0,0.0,0,0,0,-2,0,0,0
3536.73,874.85,0.0,0.0,0,0,0,-2,0,0,0
1846.71,0.0,1687.84,0.0,0,3,3,0,0,0,0
258.61,0.0,0.0,0.0,0,0,0,-2,0,0,0
1153.19,641.46,0.0,0.0,0,0,0,-2,0,0,0
615.79,0.0,0.0,0.0,0,0,0,-2,0,0,0
1624.21,0.0,0.0,0.0,0,0,0,-2,0,0,0
2451.96,0.0,0.0,0.0,1,0,0,-2,0,0,0
947.54,673.95,0.0,0.0,0,0,0,-2,0,0,0
1445.32,0.0,0.0,1295.45,0,0,0,-2,0,0,0
2099.7,0.0,4069.49,0.0,0,0,0,-2,0,0,0
594.94,0.0,0.0,0.0,3,0,0,-2,0,0,0
658.72,542.25,0.0,0.0,0,0,0,-2,0,0,0
2336.85,0.0,0.0,0.0,0,0,0,-2,0,0,0
317.42,338.33,0.0,0.0,3,2,3,1,0,0,0
332.31,503.62,0.0,0.0,0,0,0,-2,0,0,0
438.25,138.43,0.0,0.0,0,0,0,-2,0,0,0
628.99,0.0,429.82,0.0,2,3,3,0,0,0,0
1447.49,758.0,0.0,0.0,0,0,0,-2,0,0,0
2014.67,518.89,0.0,0.0,0,0,0,-2,0,0,0
1486.99,0.0,0.0,0.0,3,0,0,-2,0,0,0
1075.89,495.08,0.0,0.0,0,0,0,-2,0,0,0
1657.65,530.13,0.0,0.0,0,0,0,-2,0,0,0
867.74,863.42,0.0,0.0,0,0,0,-2,0,0,0
987.48,0.0,0.0,1250.33,0,0,0,-2,0,0,0
1306.79,491.54,0.0,0.0,0,0,0,-2,0,0,0
1566.53,0.0,2439.03,0.0,0,0,0,-2,0,0,0
2075.88,0.0,0.0,0.0,1,0,0,-2,1,0,0
2553.51,0.0,0.0,0.0,0,0,0,-2,0,0,0
1390.97,0.0,0.0,0.0,0,0,0,-2,0,0,0
698.55,541.59,0.0,0.0,0,0,0,-2,0,0,0
1708.06,0.0,0.0,655.82,0,0,0,-2,0,0,0
515.04,400.89,0.0,0.0,3,0,0,-2,0,0,0
263.78,0.0,0.0,1880.07,0,0,0,-2,0,0,0
477.94,1200.63,0.0,0.0,0,0,0,-2,0,0,0
2680.98,61.56,0.0,0.0,1,2,2,0,0,0,0
1813.56,779.24,0.0,0.0,0,0,0,-2,0,0,0
2615.27,0.0,0.0,0.0,0,0,0,-2,0,0,0
765.96,768.63,0.0,0.0,0,0,0,-2,0,0,0
651.34,372.91,0.0,0.0,0,0,0,-2,0,0,0
229.16,442.56,0.0,0.0,0,0,0,-2,0,0,0
1411.4,848.34,0.0,0.0,0,0,0,-2,0,0,0
1562.19,0.0,0.0,1670.64,0,0,0,-2,0,0,0
1288.62,856.5,0.0,0.0,1,0,2,1,1,0,0
1123.5,370.34,0.0,0.0,0,0,0,-2,0,0,0
1105.69,261.26,0.0,0.0,0,0,0,-2,0,0,0
1513.11,794.14,0.0,0.0,0,0,0,-2,0,0,0
2272.3,0.0,0.0,0.0,0,0,0,-2,0,0,0
1221.36,0.0,0.0,0.0,0,0,0,-2,0,0,0
1590.06,0.0,1692.46,0.0,3,0,0,-2,0,0,0
867.98,697.38,0.0,0.0,0,0,0,-2,0,0,0
1262.38,0.0,0.0,0.0,0,0,0,-2,0,0,0
1117.65,823.96,0.0,0.0,0,0,0,-2,0,0,0
1076.8,0.0,0.0,0.0,3,0,0,-2,0,0,0
3427.06,309.22,0.0,0.0,0,0,0,-2,0,0,0
3187.27,0.0,0.0,0.0,0,0,0,-2,0,0,0
732.59,790.3,0.0,0.0,3,0,0,-2,0,0,0
1220.59,160.76,0.0,0.0,0,0,0,-2,0,0,0
454.65,393.9,0.0,0.0,0,0,0,-2,0,0,0
2019.34,0.0,0.0,0.0,2,2,0,-2,0,0,0
1282.02,667.28,0.0,0.0,0,0,0,-2,0,0,0
2279.87,0.0,0.0,0.0,1,0,3,1,1,0,0
2465.25,866.79,0.0,0.0,3,0,1,0,0,0,0
2041.91,0.0,0.0,0.0,0,0,0,-2,0,0,0
1700.93,0.0,0.0,0.0,0,0,0,-2,0,0,0
1662.76,0.0,0.0,320.9,0,0,0,-2,0,0,0
3304.87,0.0,0.0,0.0,0,0,0,-2,0,0,0
971.77,592.61,0.0,0.0,0,0,0,-2,0,0,0
1171.13,564.33,0.0,0.0,0,0,0,-2,0,0,0
1908.93,851.86,0.0,0.0,0,0,0,-2,0,0,0
1278.85,0.0,0.0,0.0,2,0,0,-2,0,0,0
2650.51,0.0,0.0,3024.67,0,0,0,-2,0,0,0
370.38,0.0,0.0,0.0,0,0,0,-2,0,0,0
605.66,0.0,0.0,0.0,0,0,0,-2,0,0,0
2686.31,0.0,0.0,0.0,0,0,0,-2,0,0,0
1513.88,0.0,0.0,0.0,0,0,0,-2,0,0,0
1144.69,640.24,0.0,0.0,0,0,0,-2,0,0,0
671.18,468.04,0.0,0.0,0,0,0,-2,0,0,0
1640.82,325.76,0.0,0.0,0,0,0,-2,0,0,0
2021.99,13.31,0.0,694.31,0,0,0,-2,0,0,0
1661.52,0.0,0.0,0.0,1,0,0,-2,0,0,0
2273.98,342.96,0.0,0.0,1,1,0,-2,0,0,0
504.09,751.49,0.0,0.0,0,0,0,-2,0,0,0
1215.91,637.97,0.0,0.0,0,0,0,-2,0,0,0
676.44,9.3,0.0,0.0,0,0,0,-2,1,0,0
993.41,0.0,0.0,68.71,0,0,0,-2,0,0,0
872.14,0.0,0.0,0.0,0,0,0,-2,0,0,0
3850.66,448.81,0.0,0.0,2,0,1,0,0,0,0
1762.59,661.37,0.0,0.0,0,0,0,-2,0,0,0
1975.93,848.86,0.0,0.0,0,0,0,-2,0,0,0
944.04,426.13,0.0,0.0,0,0,0,-2,0,0,0
1379.6,730.43,0.0,0.0,0,0,0,-2,0,0,0
2721.46,0.0,0.0,0.0,0,0,0,-2,0,0,0
729.91,927.69,0.0,0.0,0,0,0,-2,0,0,0
1541.27,15.13,0.0,0.0,0,0,0,-2,0,0,0
1231.58,0.0,0.0,933.06,0,0,0,-2,0,0,0
1162.51,0.0,0.0,507.22,0,0,0,-2,0,0,0
1705.67,795.96,0.0,0.0,0,0,0,-2,0,0,0
2033.01,641.64,0.0,0.0,1,3,0,-2,0,0,0
855.74,563.31,0.0,0.0,1,0,0,-2,0,0,0
1315.84,382.9,0.0,0.0,0,0,0,-2,1,0,0
708.45,993.6,0.0,0.0,0,0,0,-2,0,0,0
3125.08,1464.67,0.0,0.0,0,0,0,-2,0,0,0
1607.2,0.0,319.17,0.0,0,0,0,-2,0,0,0
3221.74,388.94,0.0,1643.56,0,0,0,-2,0,0,0
1609.41,0.0,0.0,0.0,0,0,0,-2,0,0,0
1408.63,0.0,0.0,0.0,3,0,0,-2,0,0,0
472.24,933.35,0.0,0.0,0,0,0,-2,0,0,0
1662.6,0.0,1617.72,0.0,0,0,0,-2,0,0,0
